# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.530000     1.00000000e+00     0.00000000e+00     1.56924393e-01     8.43075607e-01    -2.73566269e-01    -2.20541063e-01     3.51392749e-01    -2.46310050e+00     0.00000000e+00     4.18422267e-19     5.83148256e-02    -5.83148256e-02     2.55494158e-01    -2.81865018e-01     3.80427593e-01    -8.34433747e-01
      0.540000     1.00000000e+00     0.00000000e+00     1.57517773e-01     8.42482227e-01    -2.71000814e-01    -2.23330005e-01     3.51166246e-01    -2.45233224e+00     2.77555756e-17     4.54030952e-19     6.03662736e-02    -6.03662736e-02     2.57535587e-01    -2.75915940e-01     3.77431033e-01    -8.19840063e-01
      0.550000     1.00000000e+00     0.00000000e+00     1.58131871e-01     8.41868129e-01    -2.68415526e-01    -2.26059494e-01     3.50927042e-01    -2.44164449e+00     0.00000000e+00     5.57023464e-20     6.24575804e-02    -6.24575804e-02     2.59461173e-01    -2.69974000e-01     3.74440998e-01    -8.05252239e-01
      0.560000     1.00000000e+00     0.00000000e+00     1.58767063e-01     8.41232937e-01    -2.65811537e-01    -2.28729605e-01     3.50675071e-01    -2.43103694e+00     0.00000000e+00    -1.37216166e-19     6.45830480e-02    -6.45830480e-02     2.61276841e-01    -2.64039806e-01     3.71460101e-01    -7.90657732e-01
      0.570000     1.00000000e+00     0.00000000e+00     1.59423649e-01     8.40576351e-01    -2.63189905e-01    -2.31340414e-01     3.50410207e-01    -2.42050918e+00     0.00000000e+00    -1.02021025e-19     6.67336714e-02    -6.67336714e-02     2.62991828e-01    -2.58112750e-01     3.68492732e-01    -7.76035483e-01
      0.580000     1.00000000e+00     0.00000000e+00     1.60101828e-01     8.39898172e-01    -2.60551582e-01    -2.33891989e-01     3.50132246e-01    -2.41006070e+00    -2.77555756e-17    -4.63183292e-19     6.88991446e-02    -6.88991446e-02     2.64616689e-01    -2.52191837e-01     3.65544409e-01    -7.61361293e-01
      0.590000     1.00000000e+00     0.00000000e+00     1.60801700e-01     8.39198300e-01    -2.57897420e-01    -2.36384388e-01     3.49840904e-01    -2.39969086e+00     0.00000000e+00     4.08236798e-21     7.10701642e-02    -7.10701642e-02     2.66161022e-01    -2.46276612e-01     3.62620821e-01    -7.46614050e-01
      0.600000     1.00000000e+00     0.00000000e+00     1.61523284e-01     8.38476716e-01    -2.55228187e-01    -2.38817670e-01     3.49535845e-01    -2.38939887e+00    -2.77555756e-17     5.79018968e-19     7.32404619e-02    -7.32404619e-02     2.67631460e-01    -2.40367962e-01     3.59726779e-01    -7.31781238e-01
      0.610000     1.00000000e+00     0.00000000e+00     1.62266558e-01     8.37733442e-01    -2.52544602e-01    -2.41191913e-01     3.49216716e-01    -2.37918385e+00     0.00000000e+00     5.33581810e-19     7.54080722e-02    -7.54080722e-02     2.69030418e-01    -2.34468573e-01     3.56865349e-01    -7.16862349e-01
      0.620000     1.00000000e+00     0.00000000e+00     1.63031502e-01     8.36968498e-01    -2.49847386e-01    -2.43507230e-01     3.48883200e-01    -2.36904489e+00     2.77555756e-17    -1.00649000e-19     7.75755329e-02    -7.75755329e-02     2.70355899e-01    -2.28582923e-01     3.54037378e-01    -7.01869327e-01
      0.630000     1.00000000e+00     0.00000000e+00     1.63818141e-01     8.36181859e-01    -2.47137297e-01    -2.45763787e-01     3.48535052e-01    -2.35898107e+00     0.00000000e+00     1.06995410e-18     7.97489819e-02    -7.97489819e-02     2.71602382e-01    -2.22716794e-01     3.51241547e-01    -6.86823902e-01
      0.640000     1.00000000e+00     0.00000000e+00     1.64626574e-01     8.35373426e-01    -2.44415161e-01    -2.47961809e-01     3.48172127e-01    -2.34899150e+00    -2.77555756e-17    -4.62950179e-19     8.19363837e-02    -8.19363837e-02     2.72762572e-01    -2.16876418e-01     3.48474965e-01    -6.71752496e-01
      0.650000     1.00000000e+00     0.00000000e+00     1.65456982e-01     8.34543018e-01    -2.41681879e-01    -2.50101585e-01     3.47794384e-01    -2.33907540e+00     0.00000000e+00    -1.50162025e-19     8.41453297e-02    -8.41453297e-02     2.73829558e-01    -2.11067472e-01     3.45734153e-01    -6.56679949e-01
      0.660000     1.00000000e+00     0.00000000e+00     1.66309608e-01     8.33690392e-01    -2.38938407e-01    -2.52183453e-01     3.47401866e-01    -2.32923206e+00     0.00000000e+00     1.94863564e-18     8.63809568e-02    -8.63809568e-02     2.74798872e-01    -2.05294167e-01     3.43016202e-01    -6.41623676e-01
      0.670000     1.00000000e+00     0.00000000e+00     1.67184732e-01     8.32815268e-01    -2.36185731e-01    -2.54207783e-01     3.46994664e-01    -2.31946084e+00     0.00000000e+00     9.33098150e-19     8.86444904e-02    -8.86444904e-02     2.75669915e-01    -1.99558669e-01     3.40319797e-01    -6.26589698e-01
      0.680000     1.00000000e+00     0.00000000e+00     1.68082622e-01     8.31917378e-01    -2.33424822e-01    -2.56174956e-01     3.46572872e-01    -2.30976109e+00    -2.77555756e-17    -6.24315085e-19     9.09327631e-02    -9.09327631e-02     2.76446436e-01    -1.93861015e-01     3.37645858e-01    -6.11571555e-01
      0.690000     1.00000000e+00     0.00000000e+00     1.69003494e-01     8.30996506e-01    -2.30656588e-01    -2.58085344e-01     3.46136543e-01    -2.30013216e+00     0.00000000e+00    -9.34453029e-19     9.32388139e-02    -9.32388139e-02     2.77135949e-01    -1.88199546e-01     3.34997617e-01    -5.96552388e-01
      0.700000     1.00000000e+00     0.00000000e+00     1.69947483e-01     8.30052517e-01    -2.27881855e-01    -2.59939298e-01     3.45685664e-01    -2.29057328e+00     0.00000000e+00    -3.90736103e-19     9.55534087e-02    -9.55534087e-02     2.77748237e-01    -1.82571766e-01     3.32380103e-01    -5.81509660e-01
