time C1_re C1_im C2_re C2_im
10.22 1.3338506683719594e-5 -7.286859412114055e-6 1.3338506683719594e-5 -7.286859412114055e-6
10.23 1.3205786324678754e-5 -7.214353949517082e-6 1.3205786324678754e-5 -7.214353949517082e-6
10.24 1.307438655527524e-5 -7.142569928327043e-6 1.307438655527524e-5 -7.142569928327043e-6
10.25 1.294429423542261e-5 -7.0715001700819966e-6 1.294429423542261e-5 -7.0715001700819966e-6
10.26 1.2815496355780474e-5 -7.001137567746896e-6 1.2815496355780474e-5 -7.001137567746896e-6
10.27 1.2687980036453528e-5 -6.93147508500287e-6 1.2687980036453528e-5 -6.93147508500287e-6
10.28 1.2561732525703583e-5 -6.862505755543594e-6 1.2561732525703583e-5 -6.862505755543594e-6
10.29 1.2436741198674352e-5 -6.794222682378647e-6 1.2436741198674352e-5 -6.794222682378647e-6
10.3 1.2312993556128951e-5 -6.726619037143794e-6 1.2312993556128951e-5 -6.726619037143794e-6
10.31 1.2190477223200048e-5 -6.659688059418203e-6 1.2190477223200048e-5 -6.659688059418203e-6
10.32 1.206917994815223e-5 -6.593423056048314e-6 1.206917994815223e-5 -6.593423056048314e-6
10.33 1.1949089601156912e-5 -6.527817400478566e-6 1.1949089601156912e-5 -6.527817400478566e-6
10.34 1.1830194173079317e-5 -6.462864532088733e-6 1.1830194173079317e-5 -6.462864532088733e-6
10.35 1.1712481774277555e-5 -6.398557955537846e-6 1.1712481774277555e-5 -6.398557955537846e-6
10.36 1.1595940633413657e-5 -6.334891240114662e-6 1.1595940633413657e-5 -6.334891240114662e-6
10.37 1.1480559096276415e-5 -6.271858019094583e-6 1.1480559096276415e-5 -6.271858019094583e-6
10.38 1.1366325624615948e-5 -6.209451989102969e-6 1.1366325624615948e-5 -6.209451989102969e-6
10.39 1.1253228794989931e-5 -6.147666909484837e-6 1.1253228794989931e-5 -6.147666909484837e-6
10.4 1.1141257297621132e-5 -6.086496601680726e-6 1.1141257297621132e-5 -6.086496601680726e-6
10.41 1.103039993526651e-5 -6.02593494860888e-6 1.103039993526651e-5 -6.02593494860888e-6
10.42 1.0920645622097444e-5 -5.965975894053524e-6 1.0920645622097444e-5 -5.965975894053524e-6
10.43 1.0811983382591156e-5 -5.906613442059237e-6 1.0811983382591156e-5 -5.906613442059237e-6
10.44 1.0704402350433145e-5 -5.8478416563313505e-6 1.0704402350433145e-5 -5.8478416563313505e-6
10.45 1.0597891767430542e-5 -5.789654659642314e-6 1.0597891767430542e-5 -5.789654659642314e-6
10.46 1.0492440982436269e-5 -5.73204663324396e-6 1.0492440982436269e-5 -5.73204663324396e-6
10.47 1.0388039450283986e-5 -5.675011816285663e-6 1.0388039450283986e-5 -5.675011816285663e-6
10.48 1.0284676730733463e-5 -5.618544505238186e-6 1.0284676730733463e-5 -5.618544505238186e-6
10.49 1.0182342487426603e-5 -5.562639053323368e-6 1.0182342487426603e-5 -5.562639053323368e-6
10.5 1.0081026486853801e-5 -5.507289869949432e-6 1.0081026486853801e-5 -5.507289869949432e-6
10.51 9.980718597330569e-6 -5.452491420151914e-6 9.980718597330569e-6 -5.452491420151914e-6
10.52 9.881408787984361e-6 -5.398238224040169e-6 9.881408787984361e-6 -5.398238224040169e-6
10.53 9.783087127751487e-6 -5.344524856249374e-6 9.783087127751487e-6 -5.344524856249374e-6
10.54 9.685743784383987e-6 -5.29134594539799e-6 9.685743784383987e-6 -5.29134594539799e-6
10.55 9.589369023466389e-6 -5.238696173550607e-6 9.589369023466389e-6 -5.238696173550607e-6
10.56 9.493953207442323e-6 -5.186570275686182e-6 9.493953207442323e-6 -5.186570275686182e-6
10.57 9.399486794650655e-6 -5.134963039171482e-6 9.399486794650655e-6 -5.134963039171482e-6
10.58 9.305960338371383e-6 -5.08386930323985e-6 9.305960338371383e-6 -5.08386930323985e-6
10.59 9.213364485880942e-6 -5.033283958475113e-6 9.213364485880942e-6 -5.033283958475113e-6
10.6 9.121689977516917e-6 -4.983201946300641e-6 9.121689977516917e-6 -4.983201946300641e-6
10.61 9.030927645752078e-6 -4.933618258473482e-6 9.030927645752078e-6 -4.933618258473482e-6
10.62 8.941068414277613e-6 -4.884527936583531e-6 8.941068414277613e-6 -4.884527936583531e-6
10.63 8.852103297095474e-6 -4.835926071557685e-6 8.852103297095474e-6 -4.835926071557685e-6
10.64 8.76402339761984e-6 -4.787807803168954e-6 8.76402339761984e-6 -4.787807803168954e-6
10.65 8.676819907787343e-6 -4.740168319550394e-6 8.676819907787343e-6 -4.740168319550394e-6
10.66 8.59048410717633e-6 -4.693002856713941e-6 8.59048410717633e-6 -4.693002856713941e-6
10.67 8.5050073621348e-6 -4.64630669807401e-6 8.5050073621348e-6 -4.64630669807401e-6
10.68 8.42038112491701e-6 -4.60007517397582e-6 8.42038112491701e-6 -4.60007517397582e-6
10.69 8.33659693282872e-6 -4.5543036612284365e-6 8.33659693282872e-6 -4.5543036612284365e-6
10.7 8.2536464073809e-6 -4.508987582642442e-6 8.2536464073809e-6 -4.508987582642442e-6
10.71 8.171521253451867e-6 -4.464122406572206e-6 8.171521253451867e-6 -4.464122406572206e-6
10.72 8.090213258457816e-6 -4.41970364646275e-6 8.090213258457816e-6 -4.41970364646275e-6
10.73 8.009714291531477e-6 -4.375726860401038e-6 8.009714291531477e-6 -4.375726860401038e-6
10.74 7.930016302709075e-6 -4.332187650671817e-6 7.930016302709075e-6 -4.332187650671817e-6
10.75 7.851111322125314e-6 -4.289081663317833e-6 7.851111322125314e-6 -4.289081663317833e-6
10.76 7.77299145921638e-6 -4.246404587704426e-6 7.77299145921638e-6 -4.246404587704426e-6
10.77 7.695648901930883e-6 -4.2041521560884734e-6 7.695648901930883e-6 -4.2041521560884734e-6
10.78 7.619075915948639e-6 -4.1623201431916e-6 7.619075915948639e-6 -4.1623201431916e-6
10.79 7.543264843907242e-6 -4.120904365777658e-6 7.543264843907242e-6 -4.120904365777658e-6
10.8 7.468208104636298e-6 -4.0799006822343844e-6 7.468208104636298e-6 -4.0799006822343844e-6
10.81 7.393898192399356e-6 -4.03930499215927e-6 7.393898192399356e-6 -4.03930499215927e-6
10.82 7.32032767614326e-6 -3.999113235949472e-6 7.32032767614326e-6 -3.999113235949472e-6
10.83 7.2474891987550685e-6 -3.959321394395872e-6 7.2474891987550685e-6 -3.959321394395872e-6
10.84 7.175375476326349e-6 -3.919925488281159e-6 7.175375476326349e-6 -3.919925488281159e-6
10.85 7.103979297424761e-6 -3.8809215779818884e-6 7.103979297424761e-6 -3.8809215779818884e-6
10.86 7.033293522372918e-6 -3.842305763074528e-6 7.033293522372918e-6 -3.842305763074528e-6
10.87 6.963311082534409e-6 -3.804074181945408e-6 6.963311082534409e-6 -3.804074181945408e-6
10.88 6.894024979606921e-6 -3.7662230114045474e-6 6.894024979606921e-6 -3.7662230114045474e-6
10.89 6.825428284922445e-6 -3.7287484663033642e-6 6.825428284922445e-6 -3.7287484663033642e-6
10.9 6.757514138754337e-6 -3.691646799156112e-6 6.757514138754337e-6 -3.691646799156112e-6
10.91 6.690275749631385e-6 -3.6549142997651577e-6 6.690275749631385e-6 -3.6549142997651577e-6
10.92 6.623706393658645e-6 -3.618547294849952e-6 6.623706393658645e-6 -3.618547294849952e-6
10.93 6.5577994138450446e-6 -3.582542147679698e-6 6.5577994138450446e-6 -3.582542147679698e-6
10.94 6.492548219437679e-6 -3.5468952577096725e-6 6.492548219437679e-6 -3.5468952577096725e-6
10.95 6.4279462852627335e-6 -3.511603060221175e-6 6.4279462852627335e-6 -3.511603060221175e-6
10.96 6.363987151072941e-6 -3.4766620259650385e-6 6.363987151072941e-6 -3.4766620259650385e-6
10.97 6.300664420901608e-6 -3.442068660808733e-6 6.300664420901608e-6 -3.442068660808733e-6
10.98 6.237971762422937e-6 -3.4078195053869083e-6 6.237971762422937e-6 -3.4078195053869083e-6
10.99 6.175902906318835e-6 -3.3739111347554813e-6 6.175902906318835e-6 -3.3739111347554813e-6
11.0 6.1144516456519675e-6 -3.340340158049132e-6 6.1144516456519675e-6 -3.340340158049132e-6
11.01 6.053611835245059e-6 -3.3071032181422135e-6 6.053611835245059e-6 -3.3071032181422135e-6
11.02 5.993377391066368e-6 -3.274196991313038e-6 5.993377391066368e-6 -3.274196991313038e-6
11.03 5.933742289621281e-6 -3.2416181869115e-6 5.933742289621281e-6 -3.2416181869115e-6
11.04 5.874700567349958e-6 -3.2093635470300105e-6 5.874700567349958e-6 -3.2093635470300105e-6
11.05 5.816246320030961e-6 -3.177429846177698e-6 5.816246320030961e-6 -3.177429846177698e-6
11.06 5.758373702190865e-6 -3.145813890957875e-6 5.758373702190865e-6 -3.145813890957875e-6
11.07 5.701076926519649e-6 -3.1145125197486685e-6 5.701076926519649e-6 -3.1145125197486685e-6
11.08 5.644350263291997e-6 -3.0835226023868724e-6 5.644350263291997e-6 -3.0835226023868724e-6
11.09 5.588188039794316e-6 -3.0528410398549257e-6 5.588188039794316e-6 -3.0528410398549257e-6
11.1 5.5325846397574525e-6 -3.022464763971007e-6 5.5325846397574525e-6 -3.022464763971007e-6
11.11 5.477534502795068e-6 -2.9923907370822144e-6 5.477534502795068e-6 -2.9923907370822144e-6
11.12 5.42303212384759e-6 -2.9626159517607975e-6 5.42303212384759e-6 -2.9626159517607975e-6
11.13 5.369072052631696e-6 -2.9331374305034065e-6 5.369072052631696e-6 -2.9331374305034065e-6
11.14 5.3156488930953155e-6 -2.90395222543336e-6 5.3156488930953155e-6 -2.90395222543336e-6
11.15 5.262757302877968e-6 -2.875057418005825e-6 5.262757302877968e-6 -2.875057418005825e-6
11.16 5.210391992776553e-6 -2.8464501187159803e-6 5.210391992776553e-6 -2.8464501187159803e-6
