time itr a b c d source HEOM_C_re HEOM_C_im RMRT_gdd_re RMRT_gdd_im diff_re diff_im abs_diff ratio_re ratio_im abs_ratio
2.5260000000e+01 1264 1 2 1 2 direct_gddot 9.800725184040e-13 -5.354160570316e-13 1.110114706820e-05 1.299738225538e-05 1.110114608813e-05 1.299738279080e-05 1.709290507434e-05 3.143748174171e+06 1.497909106869e+07 1.530543438870e+07
2.5280000000e+01 1265 1 1 1 1 fd_gprime 2.881997346852e-12 -1.574442326308e-12 4.257404043889e-05 -6.038681706413e-06 4.257403755689e-05 -6.038680131971e-06 4.300016664656e-05 1.225855883902e+07 4.601569881309e+06 1.309376608094e+07
2.5280000000e+01 1265 2 2 2 2 fd_gprime 2.881997346852e-12 -1.574442326308e-12 4.257404043959e-05 -6.038681706413e-06 4.257403755759e-05 -6.038680131971e-06 4.300016664725e-05 1.225855883921e+07 4.601569881410e+06 1.309376608115e+07
2.5280000000e+01 1265 1 1 2 2 fd_gprime 9.606657822840e-13 -5.248141087695e-13 1.419134681227e-05 -2.012893902080e-06 1.419134585160e-05 -2.012893377266e-06 1.433338888149e-05 1.225855883844e+07 4.601569881051e+06 1.309376608030e+07
2.5280000000e+01 1265 2 2 1 1 fd_gprime 9.606657822840e-13 -5.248141087695e-13 1.419134681227e-05 -2.012893902080e-06 1.419134585160e-05 -2.012893377266e-06 1.433338888149e-05 1.225855883844e+07 4.601569881051e+06 1.309376608030e+07
2.5280000000e+01 1265 1 2 2 1 direct_gddot 9.606657822840e-13 -5.248141087695e-13 1.688328673003e-05 -2.396690823997e-06 1.688328576937e-05 -2.396690299182e-06 1.705255003688e-05 1.458473476708e+07 5.472854192776e+06 1.557776046938e+07
2.5280000000e+01 1265 1 2 1 2 direct_gddot 9.606657822840e-13 -5.248141087695e-13 1.688328673003e-05 -2.396690823997e-06 1.688328576937e-05 -2.396690299183e-06 1.705255003688e-05 1.458473476708e+07 5.472854192775e+06 1.557776046939e+07
2.5300000000e+01 1266 1 1 1 1 fd_gprime 2.824929975858e-12 -1.543266279446e-12 1.777303708164e-05 -3.928290289550e-05 1.777303425671e-05 -3.928290135223e-05 4.311643637106e-05 1.069606565493e+07 -8.062509740826e+06 1.339439747863e+07
2.5300000000e+01 1266 2 2 2 2 fd_gprime 2.824929975858e-12 -1.543266279446e-12 1.777303708164e-05 -3.928290289584e-05 1.777303425671e-05 -3.928290135258e-05 4.311643637137e-05 1.069606565498e+07 -8.062509740920e+06 1.339439747873e+07
2.5300000000e+01 1266 1 1 2 2 fd_gprime 9.416433252860e-13 -5.144220931485e-13 5.924345696309e-06 -1.309430096522e-05 5.924344754666e-06 -1.309430045080e-05 1.437214545807e-05 1.069606565694e+07 -8.062509739788e+06 1.339439747961e+07
2.5300000000e+01 1266 2 2 1 1 fd_gprime 9.416433252860e-13 -5.144220931485e-13 5.924345696309e-06 -1.309430096522e-05 5.924344754666e-06 -1.309430045080e-05 1.437214545807e-05 1.069606565694e+07 -8.062509739788e+06 1.339439747961e+07
2.5300000000e+01 1266 1 2 2 1 direct_gddot 9.416433252860e-13 -5.144220931485e-13 7.053847050787e-06 -1.556573413554e-05 7.053846109144e-06 -1.556573362111e-05 1.708943556982e-05 1.272412274710e+07 -9.579172958885e+06 1.592682812928e+07
2.5300000000e+01 1266 1 2 1 2 direct_gddot 9.416433252860e-13 -5.144220931485e-13 7.053847050787e-06 -1.556573413554e-05 7.053846109144e-06 -1.556573362112e-05 1.708943556982e-05 1.272412274710e+07 -9.579172958885e+06 1.592682812928e+07
2.5320000000e+01 1267 1 1 1 1 fd_gprime 2.768992614520e-12 -1.512707559672e-12 -2.357137850531e-05 -3.635680331480e-05 -2.357138127430e-05 -3.635680180210e-05 4.332928631371e-05 -1.031756737898e+06 -1.369362609822e+07 1.373244033972e+07
2.5320000000e+01 1267 2 2 2 2 fd_gprime 2.768992614520e-12 -1.512707559672e-12 -2.357137850531e-05 -3.635680331480e-05 -2.357138127430e-05 -3.635680180210e-05 4.332928631371e-05 -1.031756737898e+06 -1.369362609822e+07 1.373244033972e+07
2.5320000000e+01 1267 1 1 2 2 fd_gprime 9.229975381735e-13 -5.042358532239e-13 -7.857126164273e-06 -1.211893443792e-05 -7.857127087271e-06 -1.211893393369e-05 1.444309543535e-05 -1.031756734583e+06 -1.369362609603e+07 1.373244033729e+07
2.5320000000e+01 1267 2 2 1 1 fd_gprime 9.229975381735e-13 -5.042358532239e-13 -7.857126164273e-06 -1.211893443792e-05 -7.857127087271e-06 -1.211893393369e-05 1.444309543535e-05 -1.031756734583e+06 -1.369362609603e+07 1.373244033729e+07
2.5320000000e+01 1267 1 2 2 1 direct_gddot 9.229975381735e-13 -5.042358532239e-13 -9.326632376425e-06 -1.440240672066e-05 -9.326633299423e-06 -1.440240621642e-05 1.715853704500e-05 -1.217027075177e+06 -1.626881414659e+07 1.631427193098e+07
2.5320000000e+01 1267 1 2 1 2 direct_gddot 9.229975381735e-13 -5.042358532239e-13 -9.326632376424e-06 -1.440240672066e-05 -9.326633299422e-06 -1.440240621642e-05 1.715853704500e-05 -1.217027075177e+06 -1.626881414659e+07 1.631427193098e+07
2.5340000000e+01 1268 1 1 1 1 fd_gprime 2.714162887149e-12 -1.482753943091e-12 -4.341590644774e-05 -5.402449321235e-10 -4.341590916190e-05 -5.387621781804e-10 4.341590916525e-05 -1.231929861855e+07 -6.730262555059e+06 1.403786139386e+07
2.5340000000e+01 1268 2 2 2 2 fd_gprime 2.714162887149e-12 -1.482753943091e-12 -4.341590644774e-05 -5.402445851788e-10 -4.341590916190e-05 -5.387618312357e-10 4.341590916525e-05 -1.231929861861e+07 -6.730262554961e+06 1.403786139386e+07
2.5340000000e+01 1268 1 1 2 2 fd_gprime 9.047209623830e-13 -4.942513143637e-13 -1.447196881638e-05 -1.800812970965e-10 -1.447196972110e-05 -1.795870457821e-10 1.447196972221e-05 -1.231929861911e+07 -6.730262554979e+06 1.403786139431e+07
2.5340000000e+01 1268 2 2 1 1 fd_gprime 9.047209623830e-13 -4.942513143637e-13 -1.447196881638e-05 -1.800812970965e-10 -1.447196972110e-05 -1.795870457821e-10 1.447196972221e-05 -1.231929861911e+07 -6.730262554979e+06 1.403786139431e+07
2.5340000000e+01 1268 1 2 2 1 direct_gddot 9.047209623830e-13 -4.942513143637e-13 -1.718557163291e-05 3.954655011882e-09 -1.718557253763e-05 3.955149263196e-09 1.718557299275e-05 -1.463119814950e+07 -7.988688846182e+06 1.667006624975e+07
2.5340000000e+01 1268 1 2 1 2 direct_gddot 9.047209623830e-13 -4.942513143637e-13 -1.718557163290e-05 3.954655011530e-09 -1.718557253763e-05 3.955149262844e-09 1.718557299275e-05 -1.463119814950e+07 -7.988688846183e+06 1.667006624975e+07
2.5360000000e+01 1269 1 1 1 1 fd_gprime 2.660418861122e-12 -1.453393447858e-12 -2.354056281295e-05 3.630675785987e-05 -2.354056547337e-05 3.630675931327e-05 4.327053263640e-05 -1.255641873731e+07 6.787405322668e+06 1.427349020110e+07
2.5360000000e+01 1269 2 2 2 2 fd_gprime 2.660418861122e-12 -1.453393447858e-12 -2.354056281295e-05 3.630675785952e-05 -2.354056547337e-05 3.630675931292e-05 4.327053263610e-05 -1.255641873725e+07 6.787405322567e+06 1.427349020100e+07
2.5360000000e+01 1269 1 1 2 2 fd_gprime 8.868062870407e-13 -4.844644826194e-13 -7.846854275378e-06 1.210225261949e-05 -7.846855162185e-06 1.210225310396e-05 1.442351088080e-05 -1.255641874090e+07 6.787405320181e+06 1.427349020308e+07
2.5360000000e+01 1269 2 2 1 1 fd_gprime 8.868062870407e-13 -4.844644826194e-13 -7.846854275378e-06 1.210225261949e-05 -7.846855162185e-06 1.210225310396e-05 1.442351088080e-05 -1.255641874090e+07 6.787405320181e+06 1.427349020308e+07
2.5360000000e+01 1269 1 2 2 1 direct_gddot 8.868062870407e-13 -4.844644826194e-13 -9.307405267921e-06 1.438707984698e-05 -9.307406154727e-06 1.438708033144e-05 1.713522365750e-05 -1.490885237824e+07 8.078732072378e+06 1.695699829373e+07
2.5360000000e+01 1269 1 2 1 2 direct_gddot 8.868062870407e-13 -4.844644826194e-13 -9.307405267922e-06 1.438707984698e-05 -9.307406154728e-06 1.438708033144e-05 1.713522365750e-05 -1.490885237824e+07 8.078732072378e+06 1.695699829373e+07
2.5380000000e+01 1270 1 1 1 1 fd_gprime 2.607739038112e-12 -1.424614329383e-12 1.772304320871e-05 3.917653810352e-05 1.772304060097e-05 3.917653952814e-05 4.299892344633e-05 -1.086587978155e+06 1.442957625352e+07 1.447042999673e+07
2.5380000000e+01 1270 2 2 2 2 fd_gprime 2.607739038112e-12 -1.424614329383e-12 1.772304320941e-05 3.917653810318e-05 1.772304060167e-05 3.917653952779e-05 4.299892344630e-05 -1.086587977894e+06 1.442957625352e+07 1.447042999672e+07
2.5380000000e+01 1270 1 1 2 2 fd_gprime 8.692463460373e-13 -4.748714431278e-13 5.907681070727e-06 1.305884603474e-05 5.907680201481e-06 1.305884650961e-05 1.433297448280e-05 -1.086587977242e+06 1.442957625428e+07 1.447042999742e+07
2.5380000000e+01 1270 2 2 1 1 fd_gprime 8.692463460373e-13 -4.748714431278e-13 5.907681070727e-06 1.305884603474e-05 5.907680201481e-06 1.305884650961e-05 1.433297448280e-05 -1.086587977242e+06 1.442957625428e+07 1.447042999742e+07
2.5380000000e+01 1270 1 2 2 1 direct_gddot 8.692463460373e-13 -4.748714431278e-13 7.041617007732e-06 1.552011508965e-05 7.041616138486e-06 1.552011556453e-05 1.704283852467e-05 -1.273233775940e+06 1.715910891893e+07 1.720628208358e+07
2.5380000000e+01 1270 1 2 1 2 direct_gddot 8.692463460373e-13 -4.748714431278e-13 7.041617007732e-06 1.552011508965e-05 7.041616138486e-06 1.552011556453e-05 1.704283852467e-05 -1.273233775939e+06 1.715910891893e+07 1.720628208358e+07
2.5400000000e+01 1271 1 1 1 1 fd_gprime 2.556102345488e-12 -1.396405075635e-12 4.239933383623e-05 6.015133686629e-06 4.239933128013e-05 6.015135083034e-06 4.282388519354e-05 1.178478461837e+07 8.791301640432e+06 1.470265734602e+07
2.5400000000e+01 1271 2 2 2 2 fd_gprime 2.556102345488e-12 -1.396405075635e-12 4.239933383623e-05 6.015133686629e-06 4.239933128013e-05 6.015135083034e-06 4.282388519354e-05 1.178478461837e+07 8.791301640432e+06 1.470265734602e+07
2.5400000000e+01 1271 1 1 2 2 fd_gprime 8.520341151625e-13 -4.654683585452e-13 1.413311127817e-05 2.005044562325e-06 1.413311042613e-05 2.005045027794e-06 1.427462839729e-05 1.178478461779e+07 8.791301640251e+06 1.470265734545e+07
2.5400000000e+01 1271 2 2 1 1 fd_gprime 8.520341151625e-13 -4.654683585452e-13 1.413311127817e-05 2.005044562325e-06 1.413311042613e-05 2.005045027794e-06 1.427462839729e-05 1.178478461779e+07 8.791301640251e+06 1.470265734545e+07
2.5400000000e+01 1271 1 2 2 1 direct_gddot 8.520341151626e-13 -4.654683585452e-13 1.681523170184e-05 2.379105398652e-06 1.681523084981e-05 2.379105864121e-06 1.698270099970e-05 1.402443374977e+07 1.045384849876e+07 1.749193215276e+07
2.5400000000e+01 1271 1 2 1 2 direct_gddot 8.520341151626e-13 -4.654683585452e-13 1.681523170184e-05 2.379105398652e-06 1.681523084981e-05 2.379105864121e-06 1.698270099969e-05 1.402443374977e+07 1.045384849876e+07 1.749193215276e+07
2.5420000000e+01 1272 1 1 1 1 fd_gprime 2.505488127883e-12 -1.368754402537e-12 2.781817620492e-05 -3.263290284071e-05 2.781817369944e-05 -3.263290147196e-05 4.288073047944e-05 1.403080722306e+07 -5.359504015828e+06 1.501958170611e+07
2.5420000000e+01 1272 2 2 2 2 fd_gprime 2.505488127883e-12 -1.368754402537e-12 2.781817620423e-05 -3.263290284036e-05 2.781817369874e-05 -3.263290147161e-05 4.288073047873e-05 1.403080722279e+07 -5.359504015838e+06 1.501958170586e+07
2.5420000000e+01 1272 1 1 2 2 fd_gprime 8.351627092944e-13 -4.562514675122e-13 9.272725401757e-06 -1.087763428064e-05 9.272724566594e-06 -1.087763382439e-05 1.429357682686e-05 1.403080722337e+07 -5.359504016143e+06 1.501958170651e+07
2.5420000000e+01 1272 2 2 1 1 fd_gprime 8.351627092944e-13 -4.562514675122e-13 9.272725401757e-06 -1.087763428064e-05 9.272724566594e-06 -1.087763382439e-05 1.429357682686e-05 1.403080722337e+07 -5.359504016143e+06 1.501958170651e+07
2.5420000000e+01 1272 1 2 2 1 direct_gddot 8.351627092944e-13 -4.562514675122e-13 1.103442103442e-05 -1.293194178357e-05 1.103442019926e-05 -1.293194132732e-05 1.699980987032e-05 1.669027941566e+07 -6.366396928180e+06 1.786327060815e+07
2.5420000000e+01 1272 1 2 1 2 direct_gddot 8.351627092944e-13 -4.562514675122e-13 1.103442103442e-05 -1.293194178357e-05 1.103442019926e-05 -1.293194132732e-05 1.699980987032e-05 1.669027941566e+07 -6.366396928180e+06 1.786327060815e+07
2.5440000000e+01 1273 1 1 1 1 fd_gprime 2.455876138937e-12 -1.341651249449e-12 -1.255818400658e-05 -4.121886858048e-05 -1.255818646246e-05 -4.121886723883e-05 4.308947741245e-05 3.123341994126e+06 -1.507748387817e+07 1.539759024357e+07
2.5440000000e+01 1273 2 2 2 2 fd_gprime 2.455876138937e-12 -1.341651249449e-12 -1.255818400658e-05 -4.121886858013e-05 -1.255818646246e-05 -4.121886723848e-05 4.308947741212e-05 3.123341994066e+06 -1.507748387806e+07 1.539759024345e+07
2.5440000000e+01 1273 1 1 2 2 fd_gprime 8.186253796457e-13 -4.472170831497e-13 -4.186061335412e-06 -1.373962285976e-05 -4.186062154038e-06 -1.373962241254e-05 1.436315913706e-05 3.123341994027e+06 -1.507748387773e+07 1.539759024311e+07
2.5440000000e+01 1273 2 2 1 1 fd_gprime 8.186253796457e-13 -4.472170831497e-13 -4.186061335412e-06 -1.373962285976e-05 -4.186062154038e-06 -1.373962241254e-05 1.436315913706e-05 3.123341994027e+06 -1.507748387773e+07 1.539759024311e+07
2.5440000000e+01 1273 1 2 2 1 direct_gddot 8.186253796457e-13 -4.472170831497e-13 -4.963620812063e-06 -1.632984201444e-05 -4.963621630688e-06 -1.632984156722e-05 1.706755006740e-05 3.723077619465e+06 -1.791395486354e+07 1.829675069004e+07
2.5440000000e+01 1273 1 2 1 2 direct_gddot 8.186253796457e-13 -4.472170831497e-13 -4.963620812063e-06 -1.632984201444e-05 -4.963621630688e-06 -1.632984156722e-05 1.706755006740e-05 3.723077619465e+06 -1.791395486354e+07 1.829675069004e+07
2.5460000000e+01 1274 1 1 1 1 fd_gprime 2.407246533192e-12 -1.315084774751e-12 -4.156413614190e-05 -1.188769163558e-05 -4.156413854914e-05 -1.188769032050e-05 4.323071586833e-05 -1.121991171413e+07 -1.106775992301e+07 1.576013098252e+07
2.5460000000e+01 1274 2 2 2 2 fd_gprime 2.407246533192e-12 -1.315084774751e-12 -4.156413614259e-05 -1.188769163524e-05 -4.156413854984e-05 -1.188769032015e-05 4.323071586890e-05 -1.121991171441e+07 -1.106775992302e+07 1.576013098273e+07
2.5460000000e+01 1274 1 1 2 2 fd_gprime 8.024155110639e-13 -4.383615915835e-13 -1.385471204637e-05 -3.962563878933e-06 -1.385471284879e-05 -3.962563440571e-06 1.441023862200e-05 -1.121991171303e+07 -1.106775992292e+07 1.576013098167e+07
2.5460000000e+01 1274 2 2 1 1 fd_gprime 8.024155110639e-13 -4.383615915835e-13 -1.385471204637e-05 -3.962563878933e-06 -1.385471284879e-05 -3.962563440571e-06 1.441023862200e-05 -1.121991171303e+07 -1.106775992292e+07 1.576013098167e+07
2.5460000000e+01 1274 1 2 2 1 direct_gddot 8.024155110639e-13 -4.383615915835e-13 -1.645303622219e-05 -4.705969866943e-06 -1.645303702461e-05 -4.705969428581e-06 1.711281904292e-05 -1.332396510183e+07 -1.314366966959e+07 1.871587824330e+07
2.5460000000e+01 1274 1 2 1 2 direct_gddot 8.024155110639e-13 -4.383615915835e-13 -1.645303622219e-05 -4.705969866943e-06 -1.645303702461e-05 -4.705969428581e-06 1.711281904292e-05 -1.332396510183e+07 -1.314366966959e+07 1.871587824330e+07
2.5480000000e+01 1275 1 1 1 1 fd_gprime 2.359579858157e-12 -1.289044351496e-12 -3.254075013615e-05 2.833594767784e-05 -3.254075249573e-05 2.833594896689e-05 4.314888847748e-05 -1.567365266567e+07 3.446339912478e+06 1.604807298950e+07
2.5480000000e+01 1275 2 2 2 2 fd_gprime 2.359579858157e-12 -1.289044351496e-12 -3.254075013684e-05 2.833594767750e-05 -3.254075249642e-05 2.833594896654e-05 4.314888847778e-05 -1.567365266583e+07 3.446339912241e+06 1.604807298961e+07
2.5480000000e+01 1275 1 1 2 2 fd_gprime 7.865266193856e-13 -4.296814504988e-13 -1.084691671101e-05 9.445315892441e-06 -1.084691749753e-05 9.445316322122e-06 1.438296282493e-05 -1.567365266456e+07 3.446339912865e+06 1.604807298850e+07
2.5480000000e+01 1275 2 2 1 1 fd_gprime 7.865266193856e-13 -4.296814504988e-13 -1.084691671101e-05 9.445315892441e-06 -1.084691749753e-05 9.445316322122e-06 1.438296282493e-05 -1.567365266456e+07 3.446339912865e+06 1.604807298850e+07
2.5480000000e+01 1275 1 2 2 1 direct_gddot 7.865266193856e-13 -4.296814504988e-13 -1.287408930528e-05 1.122987268360e-05 -1.287409009181e-05 1.122987311328e-05 1.708368361427e-05 -1.861322983073e+07 4.109349908579e+06 1.906145538522e+07
2.5480000000e+01 1275 1 2 1 2 direct_gddot 7.865266193856e-13 -4.296814504988e-13 -1.287408930528e-05 1.122987268360e-05 -1.287409009181e-05 1.122987311328e-05 1.708368361427e-05 -1.861322983073e+07 4.109349908580e+06 1.906145538522e+07
2.5500000000e+01 1276 1 1 1 1 fd_gprime 2.312857046527e-12 -1.263519563170e-12 6.162540037297e-06 4.244704076978e-05 6.162537724440e-06 4.244704203330e-05 4.289205344329e-05 -5.669563237524e+06 1.525534695606e+07 1.627481361042e+07
2.5500000000e+01 1276 2 2 2 2 fd_gprime 2.312857046527e-12 -1.263519563170e-12 6.162540038684e-06 4.244704076978e-05 6.162537725827e-06 4.244704203330e-05 4.289205344348e-05 -5.669563237062e+06 1.525534695631e+07 1.627481361050e+07
2.5500000000e+01 1276 1 1 2 2 fd_gprime 7.709523488422e-13 -4.211731877234e-13 2.054180010813e-06 1.414901358993e-05 2.054179239861e-06 1.414901401110e-05 1.429735114753e-05 -5.669563239141e+06 1.525534695518e+07 1.627481361016e+07
2.5500000000e+01 1276 2 2 1 1 fd_gprime 7.709523488422e-13 -4.211731877234e-13 2.054180010813e-06 1.414901358993e-05 2.054179239861e-06 1.414901401110e-05 1.429735114753e-05 -5.669563239141e+06 1.525534695518e+07 1.627481361016e+07
2.5500000000e+01 1276 1 2 2 1 direct_gddot 7.709523488422e-13 -4.211731877234e-13 2.461604819132e-06 1.681701490074e-05 2.461604048180e-06 1.681701532191e-05 1.699622013353e-05 -6.718582884249e+06 1.814292148068e+07 1.934696244444e+07
2.5500000000e+01 1276 1 2 1 2 direct_gddot 7.709523488422e-13 -4.211731877234e-13 2.461604819133e-06 1.681701490074e-05 2.461604048181e-06 1.681701532191e-05 1.699622013353e-05 -6.718582884248e+06 1.814292148068e+07 1.934696244444e+07
2.5520000000e+01 1277 1 1 1 1 fd_gprime 2.267059408554e-12 -1.238500199517e-12 3.891349327767e-05 1.750404296508e-05 3.891349101061e-05 1.750404420358e-05 4.266909122671e-05 9.970933929314e+06 1.316818011617e+07 1.651727855897e+07
2.5520000000e+01 1277 2 2 2 2 fd_gprime 2.267059408554e-12 -1.238500199517e-12 3.891349327836e-05 1.750404296508e-05 3.891349101130e-05 1.750404420358e-05 4.266909122735e-05 9.970933929550e+06 1.316818011630e+07 1.651727855922e+07
2.5520000000e+01 1277 1 1 2 2 fd_gprime 7.556864695179e-13 -4.128333998389e-13 1.297116442416e-05 5.834680988706e-06 1.297116366847e-05 5.834681401539e-06 1.422303040747e-05 9.970933927353e+06 1.316818011556e+07 1.651727855730e+07
2.5520000000e+01 1277 2 2 1 1 fd_gprime 7.556864695179e-13 -4.128333998389e-13 1.297116442416e-05 5.834680988706e-06 1.297116366847e-05 5.834681401539e-06 1.422303040747e-05 9.970933927353e+06 1.316818011556e+07 1.651727855730e+07
2.5520000000e+01 1277 1 2 2 1 direct_gddot 7.556864695179e-13 -4.128333998389e-13 1.543522808153e-05 6.931400704466e-06 1.543522732585e-05 6.931401117299e-06 1.692012305066e-05 1.187155358237e+07 1.565778270291e+07 1.964942603820e+07
2.5520000000e+01 1277 1 2 1 2 direct_gddot 7.556864695179e-13 -4.128333998389e-13 1.543522808153e-05 6.931400704466e-06 1.543522732585e-05 6.931401117299e-06 1.692012305066e-05 1.187155358237e+07 1.565778270291e+07 1.964942603820e+07
2.5540000000e+01 1278 1 1 1 1 fd_gprime 2.222168624572e-12 -1.213976252456e-12 3.560180239504e-05 -2.350237993665e-05 3.560180017287e-05 -2.350237872267e-05 4.265969973139e-05 1.678857947316e+07 -1.404683294168e+06 1.684724119503e+07
2.5540000000e+01 1278 2 2 2 2 fd_gprime 2.222168624572e-12 -1.213976252456e-12 3.560180239434e-05 -2.350237993699e-05 3.560180017217e-05 -2.350237872302e-05 4.265969973100e-05 1.678857947298e+07 -1.404683294419e+06 1.684724119487e+07
2.5540000000e+01 1278 1 1 2 2 fd_gprime 7.407228748573e-13 -4.046587508188e-13 1.186726746351e-05 -7.834126645144e-06 1.186726672279e-05 -7.834126240485e-06 1.421989990899e-05 1.678857947136e+07 -1.404683294601e+06 1.684724119327e+07
2.5540000000e+01 1278 2 2 1 1 fd_gprime 7.407228748573e-13 -4.046587508188e-13 1.186726746351e-05 -7.834126645144e-06 1.186726672279e-05 -7.834126240485e-06 1.421989990899e-05 1.678857947136e+07 -1.404683294601e+06 1.684724119327e+07
2.5540000000e+01 1278 1 2 2 1 direct_gddot 7.407228748573e-13 -4.046587508188e-13 1.411920652026e-05 -9.315131601598e-06 1.411920577954e-05 -9.315131196939e-06 1.691518965490e-05 1.997120672714e+07 -1.665411015267e+06 2.004052624030e+07
2.5540000000e+01 1278 1 2 1 2 direct_gddot 7.407228748573e-13 -4.046587508188e-13 1.411920652026e-05 -9.315131601598e-06 1.411920577954e-05 -9.315131196939e-06 1.691518965490e-05 1.997120672715e+07 -1.665411015267e+06 2.004052624030e+07
2.5560000000e+01 1279 1 1 1 1 fd_gprime 2.178166737669e-12 -1.189937912084e-12 -6.784667577753e-07 -4.284036029464e-05 -6.784689359420e-07 -4.284035910471e-05 4.284573127299e-05 8.035169128663e+06 -1.527844831294e+07 1.726252953009e+07
2.5560000000e+01 1279 2 2 2 2 fd_gprime 2.178166737669e-12 -1.189937912084e-12 -6.784667570814e-07 -4.284036029430e-05 -6.784689352481e-07 -4.284035910436e-05 4.284573127263e-05 8.035169128842e+06 -1.527844831268e+07 1.726252952995e+07
2.5560000000e+01 1279 1 1 2 2 fd_gprime 7.260555792231e-13 -3.966459706945e-13 -2.261555824556e-07 -1.428012009873e-05 -2.261563085112e-07 -1.428011970209e-05 1.428191042480e-05 8.035169132645e+06 -1.527844831148e+07 1.726252953066e+07
2.5560000000e+01 1279 2 2 1 1 fd_gprime 7.260555792231e-13 -3.966459706945e-13 -2.261555824556e-07 -1.428012009873e-05 -2.261563085112e-07 -1.428011970209e-05 1.428191042480e-05 8.035169132645e+06 -1.527844831148e+07 1.726252953066e+07
2.5560000000e+01 1279 1 2 2 1 direct_gddot 7.260555792231e-13 -3.966459706945e-13 -2.569755894002e-07 -1.697342291841e-05 -2.569763154558e-07 -1.697342252176e-05 1.697536771116e-05 9.563195437922e+06 -1.815318325230e+07 2.051810832351e+07
2.5560000000e+01 1279 1 2 1 2 direct_gddot 7.260555792231e-13 -3.966459706945e-13 -2.569755893991e-07 -1.697342291841e-05 -2.569763154547e-07 -1.697342252176e-05 1.697536771116e-05 9.563195437923e+06 -1.815318325230e+07 2.051810832351e+07
2.5580000000e+01 1280 1 1 1 1 fd_gprime 2.135036146504e-12 -1.166375562742e-12 -3.651895256543e-05 -2.275549462125e-05 -3.651895470046e-05 -2.275549345487e-05 4.302843867478e-05 -8.688878274130e+06 -1.540488668620e+07 1.768635461245e+07
2.5580000000e+01 1280 2 2 2 2 fd_gprime 2.135036146504e-12 -1.166375562742e-12 -3.651895256543e-05 -2.275549462125e-05 -3.651895470046e-05 -2.275549345487e-05 4.302843867478e-05 -8.688878274130e+06 -1.540488668620e+07 1.768635461245e+07
2.5580000000e+01 1280 1 1 2 2 fd_gprime 7.116787155014e-13 -3.887918542473e-13 -1.217298418732e-05 -7.585164873807e-06 -1.217298489900e-05 -7.585164485015e-06 1.434281289064e-05 -8.688878272845e+06 -1.540488668557e+07 1.768635461127e+07
2.5580000000e+01 1280 2 2 1 1 fd_gprime 7.116787155014e-13 -3.887918542473e-13 -1.217298418732e-05 -7.585164873807e-06 -1.217298489900e-05 -7.585164485015e-06 1.434281289064e-05 -8.688878272845e+06 -1.540488668557e+07 1.768635461127e+07
2.5580000000e+01 1280 1 2 2 1 direct_gddot 7.116787155014e-13 -3.887918542473e-13 -1.445515058101e-05 -9.012328006689e-06 -1.445515129269e-05 -9.012327617897e-06 1.703447821293e-05 -1.031482952111e+07 -1.829849540080e+07 2.100549075796e+07
2.5580000000e+01 1280 1 2 1 2 direct_gddot 7.116787155014e-13 -3.887918542473e-13 -1.445515058101e-05 -9.012328006689e-06 -1.445515129269e-05 -9.012327617898e-06 1.703447821293e-05 -1.031482952111e+07 -1.829849540080e+07 2.100549075796e+07
2.5600000000e+01 1281 1 1 1 1 fd_gprime 2.092759598266e-12 -1.143279779177e-12 -3.896065671402e-05 1.822880231414e-05 -3.896065880678e-05 1.822880345742e-05 4.301420939815e-05 -1.800259276611e+07 -1.124447342190e+06 1.803767524178e+07
2.5600000000e+01 1281 2 2 2 2 fd_gprime 2.092759598266e-12 -1.143279779177e-12 -3.896065671471e-05 1.822880231449e-05 -3.896065880747e-05 1.822880345777e-05 4.301420939892e-05 -1.800259276644e+07 -1.124447342202e+06 1.803767524210e+07
2.5600000000e+01 1281 1 1 2 2 fd_gprime 6.975865327552e-13 -3.810932597256e-13 -1.298688557250e-05 6.076267438510e-06 -1.298688627008e-05 6.076267819603e-06 1.433806980063e-05 -1.800259276767e+07 -1.124447342377e+06 1.803767524334e+07
2.5600000000e+01 1281 2 2 1 1 fd_gprime 6.975865327552e-13 -3.810932597256e-13 -1.298688557250e-05 6.076267438510e-06 -1.298688627008e-05 6.076267819603e-06 1.433806980063e-05 -1.800259276767e+07 -1.124447342377e+06 1.803767524334e+07
2.5600000000e+01 1281 1 2 2 1 direct_gddot 6.975865327552e-13 -3.810932597256e-13 -1.541865313273e-05 7.225987386199e-06 -1.541865383032e-05 7.225987767292e-06 1.702791194340e-05 -2.138074940896e+07 -1.321803185902e+06 2.142156877894e+07
2.5600000000e+01 1281 1 2 1 2 direct_gddot 6.975865327552e-13 -3.810932597256e-13 -1.541865313273e-05 7.225987386198e-06 -1.541865383032e-05 7.225987767292e-06 1.702791194340e-05 -2.138074940896e+07 -1.321803185902e+06 2.142156877894e+07
2.5620000000e+01 1282 1 1 1 1 fd_gprime 2.051320181770e-12 -1.120641322768e-12 -5.802987888825e-06 4.239450490558e-05 -5.802989940146e-06 4.239450602622e-05 4.278982161043e-05 -1.087399758845e+07 1.472644501465e+07 1.830606474159e+07
2.5620000000e+01 1282 2 2 2 2 fd_gprime 2.051320181770e-12 -1.120641322768e-12 -5.802987888825e-06 4.239450490558e-05 -5.802989940146e-06 4.239450602622e-05 4.278982161043e-05 -1.087399758845e+07 1.472644501465e+07 1.830606474159e+07
