# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.360000     1.00000000e+00     0.00000000e+00     1.57110799e-01     8.42889201e-01    -3.00350019e-01    -1.71317707e-01     3.45774335e-01    -2.62322715e+00     0.00000000e+00     0.00000000e+00     5.28271735e-02    -5.28271735e-02     2.85012900e-01    -4.14947007e-01     5.03401800e-01    -9.68939772e-01
      0.370000     1.00000000e+00     0.00000000e+00     1.57639070e-01     8.42360930e-01    -2.97499890e-01    -1.75467177e-01     3.45390959e-01    -2.60870257e+00     0.00000000e+00     0.00000000e+00     5.37785406e-02    -5.37785406e-02     2.91260725e-01    -4.09870659e-01     5.02818821e-01    -9.52980882e-01
      0.380000     1.00000000e+00     0.00000000e+00     1.58176856e-01     8.41823144e-01    -2.94587283e-01    -1.79565883e-01     3.45000831e-01    -2.59418016e+00     0.00000000e+00     0.00000000e+00     5.47179295e-02    -5.47179295e-02     2.97411780e-01    -4.04671793e-01     5.02208151e-01    -9.36999816e-01
      0.390000     1.00000000e+00     0.00000000e+00     1.58724035e-01     8.41275965e-01    -2.91613165e-01    -1.83612601e-01     3.44603867e-01    -2.57966050e+00     0.00000000e+00     0.00000000e+00     5.56494568e-02    -5.56494568e-02     3.03464444e-01    -3.99360713e-01     5.01577160e-01    -9.21004763e-01
      0.400000     1.00000000e+00     0.00000000e+00     1.59280530e-01     8.40719470e-01    -2.88578520e-01    -1.87606209e-01     3.44200017e-01    -2.56514394e+00     0.00000000e+00     0.00000000e+00     5.65748407e-02    -5.65748407e-02     3.09414983e-01    -3.93948143e-01     5.00931903e-01    -9.05008707e-01
      0.410000     1.00000000e+00     0.00000000e+00     1.59846278e-01     8.40153722e-01    -2.85484371e-01    -1.91545690e-01     3.43789292e-01    -2.55063064e+00     0.00000000e+00     0.00000000e+00     5.74931551e-02    -5.74931551e-02     3.15258271e-01    -3.88443387e-01     5.00275966e-01    -8.89025826e-01
      0.420000     1.00000000e+00     0.00000000e+00     1.60421209e-01     8.39578791e-01    -2.82331788e-01    -1.95430124e-01     3.43371769e-01    -2.53612065e+00     0.00000000e+00     0.00000000e+00     5.84011779e-02    -5.84011779e-02     3.20988810e-01    -3.82852884e-01     4.99609995e-01    -8.73067732e-01
      0.430000     1.00000000e+00     0.00000000e+00     1.61005221e-01     8.38994779e-01    -2.79121900e-01    -1.99258653e-01     3.42947584e-01    -2.52161398e+00     0.00000000e+00     0.00000000e+00     5.92942331e-02    -5.92942331e-02     3.26601776e-01    -3.77179493e-01     4.98931950e-01    -8.57140501e-01
      0.440000     1.00000000e+00     0.00000000e+00     1.61598164e-01     8.38401836e-01    -2.75855882e-01    -2.03030448e-01     3.42516905e-01    -2.50711070e+00     0.00000000e+00     0.00000000e+00     6.01673249e-02    -6.01673249e-02     3.32093842e-01    -3.71422634e-01     4.98237989e-01    -8.41243194e-01
      0.450000     1.00000000e+00     0.00000000e+00     1.62199837e-01     8.37800163e-01    -2.72534944e-01    -2.06744674e-01     3.42079897e-01    -2.49261101e+00     0.00000000e+00     0.00000000e+00     6.10163009e-02    -6.10163009e-02     3.37463602e-01    -3.65579218e-01     4.97523715e-01    -8.25368191e-01
