PHASE_TRACE itr t a b abs_c REAL_c IMAG_c REAL_rhs_diag IMAG_rhs_diag REAL_rhs_local_raw IMAG_rhs_local_raw REAL_rhs_local_app IMAG_rhs_local_app REAL_rhs_mem_core_app IMAG_rhs_mem_core_app REAL_rhs_L0Q_raw IMAG_rhs_L0Q_raw REAL_rhs_L0Q_app IMAG_rhs_L0Q_app REAL_rhs_total IMAG_rhs_total REAL_rhs_heom_fd IMAG_rhs_heom_fd omega_total omega_heom_fd omega_diag omega_local_raw omega_local_app omega_mem_core_app omega_L0Q_raw omega_L0Q_app omega_L0Q_A_raw omega_L0Q_B_raw growth_total growth_heom_fd growth_L0Q_raw growth_L0Q_app
PHASE_TRACE 32 3.1000000000e-01 1 2 +3.535953188544e-01 -3.212415830000e-01 -1.477616150000e-01 +2.502667161444e-01 -4.353073178751e-01 +0.000000000000e+00 -2.535703402067e-02 +0.000000000000e+00 -2.535703402067e-02 +7.047314121156e-19 +1.095495143108e-02 -4.972897759651e-02 +1.624750211632e-02 -4.972897759651e-02 +1.624750211632e-02 +2.005377385479e-01 -4.334618983484e-01 +2.005686120000e-01 -4.332811920000e-01 +1.350701750873e+00 +1.350273944488e+00 +1.414213562373e+00 +6.515041656547e-02 +6.515041656547e-02 -2.814681120068e-02 -1.005154168653e-01 -1.005154168653e-01 -9.676307857041e-02 -3.752338294911e-03 -2.975537745419e-03 -3.268422662388e-03 +1.085683146696e-01 +1.085683146696e-01 
PHASE_TRACE 33 3.2000000000e-01 1 2 +3.535824209311e-01 -3.192080450000e-01 -1.520748250000e-01 +2.570202052454e-01 -4.314409559827e-01 +0.000000000000e+00 -2.612655678988e-02 +0.000000000000e+00 -2.612655678988e-02 +1.084202172486e-18 +1.154590911958e-02 -5.097270252132e-02 +1.650993161096e-02 -5.097270252132e-02 +1.650993161096e-02 +2.060475027241e-01 -4.295116720420e-01 +2.061019850000e-01 -4.293145390000e-01 +1.347284491777e+00 +1.346847434991e+00 +1.414213562373e+00 +6.670750174214e-02 +6.670750174214e-02 -2.947953528294e-02 -1.041570370551e-01 -1.041570370551e-01 -1.004649271987e-01 -3.692109856396e-03 -3.632268766412e-03 -4.011167770130e-03 +1.100631387240e-01 +1.100631387240e-01 
PHASE_TRACE 34 3.3000000000e-01 1 2 +3.535667870394e-01 -3.171195440000e-01 -1.563479060000e-01 +2.636736444454e-01 -4.274894827047e-01 +0.000000000000e+00 -2.688310879764e-02 +0.000000000000e+00 -2.688310879764e-02 +6.505213034913e-19 +1.214637244404e-02 -5.219000273636e-02 +1.675550454222e-02 -5.219000273636e-02 +1.675550454222e-02 +2.114836417091e-01 -4.254707145161e-01 +2.115605420000e-01 -4.252564560000e-01 +1.343818989183e+00 +1.343371644176e+00 +1.414213562373e+00 +6.819610550803e-02 +6.819610550803e-02 -3.081248165786e-02 -1.077781970407e-01 -1.077781970407e-01 -1.041592169753e-01 -3.618980065371e-03 -4.352796077874e-03 -4.815844630799e-03 +1.114378094483e-01 +1.114378094483e-01 
PHASE_TRACE 35 3.4000000000e-01 1 2 +3.535481969736e-01 -3.149768340000e-01 -1.605799540000e-01 +2.702296613583e-01 -4.234534757079e-01 +0.000000000000e+00 -2.761895095226e-02 +0.000000000000e+00 -2.761895095226e-02 +3.794707603699e-19 +1.275577996428e-02 -5.338090691337e-02 +1.697634605205e-02 -5.338090691337e-02 +1.697634605205e-02 +2.168487544450e-01 -4.213403006439e-01 +2.169431410000e-01 -4.211089200000e-01 +1.340311353031e+00 +1.339849555832e+00 +1.414213562373e+00 +6.959668253889e-02 +6.959668253889e-02 -3.214314585099e-02 -1.113557460295e-01 -1.113557460295e-01 -1.078256752226e-01 -3.530070806962e-03 -5.148375545285e-03 -5.683468637368e-03 +1.127048166924e-01 +1.127048166924e-01 
PHASE_TRACE 36 3.5000000000e-01 1 2 +3.535264275669e-01 -3.127806810000e-01 -1.647700840000e-01 +2.766925807388e-01 -4.193323996499e-01 +0.000000000000e+00 -2.833002012748e-02 +0.000000000000e+00 -2.833002012748e-02 +1.084202172486e-19 +1.337361993245e-02 -5.454849462622e-02 +1.716686021798e-02 -5.454849462622e-02 +1.716686021798e-02 +2.221440861126e-01 -4.171219396270e-01 +2.222486830000e-01 -4.168739120000e-01 +1.336766956346e+00 +1.336284132208e+00 +1.414213562373e+00 +7.089947750074e-02 +7.089947750074e-02 -3.346918432240e-02 -1.148768992055e-01 -1.148768992055e-01 -1.114529436886e-01 -3.423955516881e-03 -6.026211149017e-03 -6.614968295146e-03 +1.138824117288e-01 +1.138824117288e-01 
PHASE_TRACE 37 3.6000000000e-01 1 2 +3.535012516364e-01 -3.105318600000e-01 -1.689174320000e-01 +2.830670462705e-01 -4.151252037214e-01 +0.000000000000e+00 -2.901669319015e-02 +0.000000000000e+00 -2.901669319015e-02 +4.336808689942e-19 +1.399945323148e-02 -5.569809299071e-02 +1.732491651223e-02 -5.569809299071e-02 +1.732491651223e-02 +2.273689532797e-01 -4.128175271678e-01 +2.274761030000e-01 -4.125534130000e-01 +1.333189779358e+00 +1.332678297246e+00 +1.414213562373e+00 +7.210612725092e-02 +7.210612725092e-02 -3.478846984861e-02 -1.183414404176e-01 -1.183414404176e-01 -1.150404824303e-01 -3.300957987325e-03 -6.987880026171e-03 -7.611158955338e-03 +1.149903290960e-01 +1.149903290960e-01 
PHASE_TRACE 38 3.7000000000e-01 1 2 +3.534724413076e-01 -3.082311590000e-01 -1.730211530000e-01 +2.893566637785e-01 -4.108310532057e-01 +0.000000000000e+00 -2.968346407303e-02 +0.000000000000e+00 -2.968346407303e-02 +2.168404344971e-19 +1.463292058236e-02 -5.683600927991e-02 +1.745218126136e-02 -5.683600927991e-02 +1.745218126136e-02 +2.325206544986e-01 -4.084294154350e-01 +2.326243740000e-01 -4.081494060000e-01 +1.329582080896e+00 +1.329034934657e+00 +1.414213562373e+00 +7.322847709664e-02 +7.322847709664e-02 -3.609910511409e-02 -1.217608534597e-01 -1.217608534597e-01 -1.185978318686e-01 -3.163021591140e-03 -8.029135866397e-03 -8.672767662747e-03 +1.160453931397e-01 +1.160453931397e-01 
PHASE_TRACE 39 3.8000000000e-01 1 2 +3.534397628653e-01 -3.058793730000e-01 -1.770804200000e-01 +2.955629870438e-01 -4.064499895053e-01 +0.000000000000e+00 -3.033766960386e-02 +0.000000000000e+00 -3.033766960386e-02 +3.252606517457e-19 +1.527373356264e-02 -5.796809833835e-02 +1.755357319388e-02 -5.796809833835e-02 +1.755357319388e-02 +2.375948887054e-01 -4.039603523526e-01 +2.376925060000e-01 -4.036638780000e-01 +1.325944483477e+00 +1.325356911640e+00 +1.414213562373e+00 +7.428507980979e-02 +7.428507980979e-02 -3.739939591635e-02 -1.251547627900e-01 -1.251547627900e-01 -1.221415603664e-01 -3.013202423628e-03 -9.141128567418e-03 -9.800423635958e-03 +1.170580416304e-01 +1.170580416304e-01 
PHASE_TRACE 40 3.9000000000e-01 1 2 +3.534029847849e-01 -3.034773090000e-01 -1.810944300000e-01 +3.016850728573e-01 -4.019833824608e-01 +0.000000000000e+00 -3.098761373549e-02 +0.000000000000e+00 -3.098761373549e-02 +5.963111948670e-19 +1.592165232368e-02 -5.909848781593e-02 +1.763601846140e-02 -5.909848781593e-02 +1.763601846140e-02 +2.425865850414e-01 -3.994133254112e-01 +2.426795460000e-01 -3.990988150000e-01 +1.322276469052e+00 +1.321647037139e+00 +1.414213562373e+00 +7.529635132638e-02 +7.529635132638e-02 -3.868779110563e-02 -1.285456535418e-01 -1.285456535418e-01 -1.256907279253e-01 -2.854925616591e-03 -1.031273667979e-02 -1.099465775259e-02 +1.180305245121e-01 +1.180305245121e-01 
PHASE_TRACE 41 4.0000000000e-01 1 2 +3.533618714747e-01 -3.010257820000e-01 -1.850623970000e-01 +3.077196444449e-01 -3.974340412007e-01 +0.000000000000e+00 -3.164056172702e-02 +0.000000000000e+00 -3.164056172702e-02 +1.084202172486e-19 +1.657645533595e-02 -6.022873707215e-02 +1.770682632346e-02 -6.022873707215e-02 +1.770682632346e-02 +2.474909073727e-01 -3.947913212683e-01 +2.475845770000e-01 -3.944562060000e-01 +1.318577168093e+00 +1.317908094539e+00 +1.414213562373e+00 +7.627961732358e-02 +7.627961732358e-02 -3.996280725091e-02 -1.319532043524e-01 -1.319532043524e-01 -1.292620115072e-01 -2.691192845240e-03 -1.153341747944e-02 -1.225591367776e-02 +1.189571223599e-01 +1.189571223599e-01 
PHASE_TRACE 42 4.1000000000e-01 1 2 +3.533161865634e-01 -2.985256170000e-01 -1.889835540000e-01 +3.136618147500e-01 -3.928059759542e-01 +0.000000000000e+00 -3.230108212703e-02 +0.000000000000e+00 -3.230108212703e-02 +5.421010862428e-20 +1.723790775047e-02 -6.135759976983e-02 +1.777207264026e-02 -6.135759976983e-02 +1.777207264026e-02 +2.523042149801e-01 -3.900970776905e-01 +2.524067190000e-01 -3.897380400000e-01 +1.314846250838e+00 +1.314142824284e+00 +1.414213562373e+00 +7.724521884959e-02 +7.724521884959e-02 -4.122295195739e-02 -1.353895784271e-01 -1.353895784271e-01 -1.328656495348e-01 -2.523928892313e-03 -1.279587852980e-02 -1.358455479953e-02 +1.198262193496e-01 +1.198262193496e-01 
PHASE_TRACE 43 4.2000000000e-01 1 2 +3.532656939610e-01 -2.959776470000e-01 -1.928571570000e-01 +3.195061531586e-01 -3.881038603425e-01 +0.000000000000e+00 -3.297010924885e-02 +0.000000000000e+00 -3.297010924885e-02 +2.710505431214e-19 +1.790573488689e-02 -6.248142068667e-02 +1.783535430477e-02 -6.248142068667e-02 +1.783535430477e-02 +2.570247324719e-01 -3.853328803997e-01 +2.571451290000e-01 -3.849463070000e-01 +1.311084694509e+00 +1.310353923670e+00 +1.414213562373e+00 +7.819452938346e-02 +7.819452938346e-02 -4.246666282412e-02 -1.388567344230e-01 -1.388567344230e-01 -1.365031199249e-01 -2.353614498078e-03 -1.409790822001e-02 -1.498084960875e-02 +1.206236552571e-01 +1.206236552571e-01 
PHASE_TRACE 44 4.3000000000e-01 1 2 +3.532101567239e-01 -2.933827140000e-01 -1.966824800000e-01 +3.252478086999e-01 -3.833323404508e-01 +0.000000000000e+00 -3.364491187414e-02 +0.000000000000e+00 -3.364491187414e-02 -1.084202172486e-19 +1.857960592081e-02 -6.359505573415e-02 +1.789717410570e-02 -6.359505573415e-02 +1.789717410570e-02 +2.616527529658e-01 -3.805004722984e-01 +2.617989970000e-01 -3.800829960000e-01 +1.307295232414e+00 +1.306544041070e+00 +1.414213562373e+00 +7.912023163292e-02 +7.912023163292e-02 -4.369227446937e-02 -1.423462871222e-01 -1.423462871222e-01 -1.401670077435e-01 -2.179279378686e-03 -1.544291584376e-02 -1.644498650684e-02 +1.213365112034e-01 +1.213365112034e-01 
PHASE_TRACE 45 4.4000000000e-01 1 2 +3.531493370275e-01 -2.907416670000e-01 -2.004588170000e-01 +3.308834398004e-01 -3.784953523951e-01 +0.000000000000e+00 -3.431993240821e-02 +0.000000000000e+00 -3.431993240821e-02 -3.794707603699e-19 +1.925913059702e-02 -6.469309173643e-02 +1.795505966632e-02 -6.469309173643e-02 +1.795505966632e-02 +2.661903480639e-01 -3.756010945400e-01 +2.663675520000e-01 -3.751500950000e-01 +1.303482355835e+00 +1.302715786577e+00 +1.414213562373e+00 +8.000864390787e-02 +8.000864390787e-02 -4.489801738490e-02 -1.458418330612e-01 -1.458418330612e-01 -1.438429945447e-01 -1.998838516512e-03 -1.683906226249e-02 -1.797708113034e-02 +1.219564116067e-01 +1.219564116067e-01 
PHASE_TRACE 46 4.5000000000e-01 1 2 +3.530829976261e-01 -2.880553630000e-01 -2.041854820000e-01 +3.364117319280e-01 -3.735956258439e-01 +0.000000000000e+00 -3.498825777810e-02 +0.000000000000e+00 -3.498825777810e-02 +4.065758146821e-19 +1.994386914954e-02 -6.577108311959e-02 +1.800434959129e-02 -6.577108311959e-02 +1.800434959129e-02 +2.706406488084e-01 -3.706356648812e-01 +2.708500560000e-01 -3.701495940000e-01 +1.299651859333e+00 +1.298871725495e+00 +1.414213562373e+00 +8.084341910238e-02 +8.084341910238e-02 -4.608204793748e-02 -1.493230742054e-01 -1.493230742054e-01 -1.475133970371e-01 -1.809677168296e-03 -1.829720309155e-02 -1.957716258083e-02 +1.224815912878e-01 +1.224815912878e-01 
PHASE_TRACE 47 4.6000000000e-01 1 2 +3.530109016288e-01 -2.853246660000e-01 -2.078618090000e-01 +3.418334079101e-01 -3.686344873607e-01 +0.000000000000e+00 -3.564334551159e-02 +0.000000000000e+00 -3.564334551159e-02 +8.673617379884e-19 +2.063335301352e-02 -6.682652787702e-02 +1.803943357747e-02 -6.682652787702e-02 +1.803943357747e-02 +2.750068800330e-01 -3.656050462813e-01 +2.752458070000e-01 -3.650834790000e-01 +1.295810028719e+00 +1.295014371143e+00 +1.414213562373e+00 +8.160965524747e-02 +8.160965524747e-02 -4.724250212385e-02 -1.527706867775e-01 -1.527706867775e-01 -1.511613524710e-01 -1.609334306491e-03 -1.982816074908e-02 -2.124519137479e-02 +1.229172964713e-01 +1.229172964713e-01 
PHASE_TRACE 48 4.7000000000e-01 1 2 +3.529328130976e-01 -2.825504470000e-01 -2.114871520000e-01 +3.471507601209e-01 -3.636120132035e-01 -3.827481151464e-18 -3.628058502798e-02 -3.827481151464e-18 -3.628058502798e-02 +1.084202172486e-19 +2.132711189510e-02 -6.785937199287e-02 +1.805514241276e-02 -6.785937199287e-02 +1.805514241276e-02 +2.792913881281e-01 -3.605103439236e-01 +2.795541380000e-01 -3.599537350000e-01 +1.291962668360e+00 +1.291146189589e+00 +1.414213562373e+00 +8.229741701964e-02 +8.229741701964e-02 -4.837756116949e-02 -1.561707498633e-01 -1.561707498633e-01 -1.547746317913e-01 -1.396118071999e-03 -2.144000468098e-02 -2.298105565621e-02 +1.232744992917e-01 +1.232744992917e-01 
PHASE_TRACE 49 4.8000000000e-01 1 2 +3.528484970130e-01 -2.797335840000e-01 -2.150608840000e-01 +3.523668433481e-01 -3.585274894306e-01 +0.000000000000e+00 -3.689833132398e-02 +0.000000000000e+00 -3.689833132398e-02 +6.505213034913e-19 +2.202470161663e-02 -6.887194351662e-02 +1.804796590553e-02 -6.887194351662e-02 +1.804796590553e-02 +2.834948998315e-01 -3.553531532325e-01 +2.837744170000e-01 -3.547623440000e-01 +1.288114208961e+00 +1.287269596646e+00 +1.414213562373e+00 +8.290386771089e-02 +8.290386771089e-02 -4.948551556883e-02 -1.595177055539e-01 -1.595177055539e-01 -1.583481955313e-01 -1.169510022625e-03 -2.313601129611e-02 -2.478458074234e-02 +1.235673037619e-01 +1.235673037619e-01 
PHASE_TRACE 50 4.9000000000e-01 1 2 +3.527577186595e-01 -2.768749590000e-01 -2.185823990000e-01 +3.574845456248e-01 -3.533800581245e-01 -2.079924898979e-18 -3.749818833721e-02 -2.079924898979e-18 -3.749818833721e-02 +1.328147661295e-18 +2.272572708759e-02 -6.986834841102e-02 +1.801683211624e-02 -6.986834841102e-02 +1.801683211624e-02 +2.876161972138e-01 -3.501356872579e-01 +2.879060460000e-01 -3.495112870000e-01 +1.284267121484e+00 +1.283386964734e+00 +1.414213562373e+00 +8.343358688512e-02 +8.343358688512e-02 -5.056481418352e-02 -1.628152135907e-01 -1.628152135907e-01 -1.618849431465e-01 -9.302704441424e-04 -2.491380537945e-02 -2.665551420669e-02 +1.238097101828e-01 +1.238097101828e-01 
PHASE_TRACE 51 5.0000000000e-01 1 2 +3.526602469492e-01 -2.739754630000e-01 -2.220511100000e-01 +3.625057584256e-01 -3.481694042756e-01 -1.179486093517e-17 -3.808450602112e-02 -1.179486093517e-17 -3.808450602112e-02 +5.421010862428e-19 +2.342985574448e-02 -7.085348057096e-02 +1.796329370672e-02 -7.085348057096e-02 +1.796329370672e-02 +2.916522778546e-01 -3.448607608455e-01 +2.919484620000e-01 -3.442025410000e-01 +1.280421799912e+00 +1.279500607022e+00 +1.414213562373e+00 +8.389710630933e-02 +8.389710630933e-02 -5.161408939155e-02 -1.660747793789e-01 -1.660747793789e-01 -1.653945461079e-01 -6.802332709725e-04 -2.676588565880e-02 -2.859355315769e-02 +1.240125341694e-01 +1.240125341694e-01 
PHASE_TRACE 52 5.1000000000e-01 1 2 +3.525558508249e-01 -2.710359900000e-01 -2.254664500000e-01 +3.674308440147e-01 -3.428962875791e-01 +5.895869091554e-18 -3.866324279451e-02 +5.895869091554e-18 -3.866324279451e-02 +5.421010862428e-20 +2.413681870943e-02 -7.183188118362e-02 +1.789110871445e-02 -7.183188118362e-02 +1.789110871445e-02 +2.955989628310e-01 -3.395316029497e-01 +2.959011340000e-01 -3.388380780000e-01 +1.276576944264e+00 +1.275612785166e+00 +1.414213562373e+00 +8.430811654583e-02 +8.430811654583e-02 -5.263215337667e-02 -1.693125812778e-01 -1.693125812778e-01 -1.688907308554e-01 -4.218504224024e-04 -2.868139783167e-02 -3.059832664293e-02 +1.241812002258e-01 +1.241812002258e-01 
PHASE_TRACE 53 5.2000000000e-01 1 2 +3.524443015368e-01 -2.680574400000e-01 -2.288278710000e-01 +3.722585060642e-01 -3.375628164977e-01 -4.849598819745e-18 -3.924048934986e-02 -4.849598819745e-18 -3.924048934986e-02 +4.336808689942e-19 +2.484639938853e-02 -7.280671032662e-02 +1.780534041645e-02 -7.280671032662e-02 +1.780534041645e-02 +2.994517957376e-01 -3.341515660426e-01 +2.997635670000e-01 -3.334198670000e-01 +1.272730370797e+00 +1.271725714169e+00 +1.414213562373e+00 +8.468008671602e-02 +8.468008671602e-02 -5.361796679044e-02 -1.725453115014e-01 -1.725453115014e-01 -1.723877057526e-01 -1.576057488656e-04 -3.064870958645e-02 -3.266941343144e-02 +1.243149007344e-01 +1.243149007344e-01 
PHASE_TRACE 54 5.3000000000e-01 1 2 +3.523253743199e-01 -2.650407180000e-01 -2.321348470000e-01 +3.769860766974e-01 -3.321723813619e-01 +0.000000000000e+00 -3.982101849834e-02 +0.000000000000e+00 -3.982101849834e-02 +1.355252715607e-19 +2.555841178856e-02 -7.377906138474e-02 +1.771120350778e-02 -7.377906138474e-02 +1.771120350778e-02 +3.032070153127e-01 -3.287237845639e-01 +3.035352980000e-01 -3.279498730000e-01 +1.268880048482e+00 +1.267841549056e+00 +1.414213562373e+00 +8.502313592880e-02 +8.502313592880e-02 -5.457058612687e-02 -1.757860636926e-01 -1.757860636926e-01 -1.758966213822e-01 +1.105576896126e-04 -3.265814951824e-02 -3.480632734170e-02 +1.244072632822e-01 +1.244072632822e-01 
PHASE_TRACE 55 5.4000000000e-01 1 2 +3.521988456676e-01 -2.619867340000e-01 -2.353868690000e-01 +3.816101122339e-01 -3.267292750067e-01 +0.000000000000e+00 -4.040720548275e-02 +0.000000000000e+00 -4.040720548275e-02 +2.439454888092e-19 +2.627267295499e-02 -7.474776516314e-02 +1.761293021351e-02 -7.474776516314e-02 +1.761293021351e-02 +3.068623470707e-01 -3.232508773210e-01 +3.072158970000e-01 -3.224300540000e-01 +1.265025109533e+00 +1.263962391613e+00 +1.414213562373e+00 +8.534189077813e-02 +8.534189077813e-02 -5.548910297030e-02 -1.790412406481e-01 -1.790412406481e-01 -1.794229001361e-01 +3.816594879736e-04 -3.470422793013e-02 -3.700854221247e-02 +1.244483169331e-01 +1.244483169331e-01 
PHASE_TRACE 56 5.5000000000e-01 1 2 +3.520644935129e-01 -2.588964000000e-01 -2.385834480000e-01 +3.861271568814e-01 -3.212380890976e-01 +0.000000000000e+00 -4.099856212010e-02 +0.000000000000e+00 -4.099856212010e-02 +4.065758146821e-19 +2.698897524695e-02 -7.570971573877e-02 +1.751291242510e-02 -7.570971573877e-02 +1.751291242510e-02 +3.104174411426e-01 -3.177347635457e-01 +3.108049690000e-01 -3.168623640000e-01 +1.261166575139e+00 +1.260090302393e+00 +1.414213562373e+00 +8.563477909442e-02 +8.563477909442e-02 -5.637258512840e-02 -1.823091812001e-01 -1.823091812001e-01 -1.829650404306e-01 +6.558592305012e-04 -3.678680407925e-02 -3.927547800522e-02 +1.244272330013e-01 +1.244272330013e-01 
PHASE_TRACE 57 5.6000000000e-01 1 2 +3.519221021537e-01 -2.557706350000e-01 -2.417241160000e-01 +3.905344714775e-01 -3.157030530035e-01 +0.000000000000e+00 -4.159197311362e-02 +0.000000000000e+00 -4.159197311362e-02 +9.215718466127e-19 +2.770706435387e-02 -7.666063057067e-02 +1.741130148310e-02 -7.666063057067e-02 +1.741130148310e-02 +3.138738409068e-01 -3.121766602802e-01 +3.143021480000e-01 -3.112487500000e-01 +1.257307613848e+00 +1.256227267065e+00 +1.414213562373e+00 +8.589484870268e-02 +8.589484870268e-02 -5.722003363894e-02 -1.855807635889e-01 -1.855807635889e-01 -1.865151179020e-01 +9.343543130968e-04 -3.891091488809e-02 -4.160650566369e-02 +1.243351667229e-01 +1.243351667229e-01 
PHASE_TRACE 58 5.7000000000e-01 1 2 +3.517714548331e-01 -2.526103570000e-01 -2.448084230000e-01 +3.948305487451e-01 -3.101274509156e-01 +0.000000000000e+00 -4.218255253566e-02 +0.000000000000e+00 -4.218255253566e-02 +8.402566836763e-19 +2.842662787937e-02 -7.759606061130e-02 +1.730613526119e-02 -7.759606061130e-02 +1.730613526119e-02 +3.172344881338e-01 -3.065772403107e-01 +3.177071020000e-01 -3.055911540000e-01 +1.253453244222e+00 +1.252375239073e+00 +1.414213562373e+00 +8.611183003697e-02 +8.611183003697e-02 -5.803036566843e-02 -1.888417825198e-01 -1.888417825198e-01 -1.900608167092e-01 +1.219034189450e-03 -4.108531508721e-02 -4.400094616147e-02 +1.241675203211e-01 +1.241675203211e-01 
PHASE_TRACE 59 5.8000000000e-01 1 2 +3.516123428443e-01 -2.494164930000e-01 -2.478359390000e-01 +3.990153208345e-01 -3.045132990387e-01 +0.000000000000e+00 -4.276489371508e-02 +0.000000000000e+00 -4.276489371508e-02 +6.776263578034e-19 +2.914729725340e-02 -7.851241347754e-02 +1.719393970127e-02 -7.851241347754e-02 +1.719393970127e-02 +3.205029073569e-01 -3.009369557992e-01 +3.210195320000e-01 -2.998915080000e-01 +1.249609561272e+00 +1.248536096583e+00 +1.414213562373e+00 +8.627487554889e-02 +8.627487554889e-02 -5.880242471494e-02 -1.920764519354e-01 -1.920764519354e-01 -1.935884328087e-01 +1.511980873335e-03 -4.332010375821e-02 -4.645809901559e-02 +1.239251072797e-01 +1.239251072797e-01 
PHASE_TRACE 60 5.9000000000e-01 1 2 +3.514445566449e-01 -2.461899670000e-01 -2.508062530000e-01 +4.030900100623e-01 -2.988613080483e-01 -1.057802907767e-18 -4.333439998795e-02 -1.057802907767e-18 -4.333439998795e-02 +9.757819552370e-19 +2.986866297273e-02 -7.940775519027e-02 +1.707064698739e-02 -7.940775519027e-02 +1.707064698739e-02 +3.236822548721e-01 -2.952563980761e-01 +3.242391700000e-01 -2.941517390000e-01 +1.245782646988e+00 +1.244711683696e+00 +1.414213562373e+00 +8.637528542963e-02 +8.637528542963e-02 -5.953501814698e-02 -1.952711826679e-01 -1.952711826679e-01 -1.970861259176e-01 +1.814943249723e-03 -4.562402467291e-02 -4.897720526026e-02 +1.236139795512e-01 +1.236139795512e-01 
PHASE_TRACE 61 6.0000000000e-01 1 2 +3.512678935019e-01 -2.429317090000e-01 -2.537189740000e-01 +4.070566931281e-01 -2.931711924243e-01 +0.000000000000e+00 -4.388837530679e-02 +0.000000000000e+00 -4.388837530679e-02 +1.002887009549e-18 +3.059030026171e-02 -8.028221192923e-02 +1.693260797087e-02 -8.028221192923e-02 +1.693260797087e-02 +3.267744811989e-01 -2.895366594985e-01 +3.273657780000e-01 -2.883737650000e-01 +1.241977456822e+00 +1.240903774505e+00 +1.414213562373e+00 +8.640856580178e-02 +8.640856580178e-02 -6.022697250885e-02 -1.984176988445e-01 -1.984176988445e-01 -2.005466081146e-01 +2.128909270122e-03 -4.800211207923e-02 -5.155747494446e-02 +1.232440058081e-01 +1.232440058081e-01 
PHASE_TRACE 62 6.1000000000e-01 1 2 +3.510821528904e-01 -2.396426510000e-01 -2.565737280000e-01 +4.109176859468e-01 -2.874422034071e-01 -1.175345747118e-17 -4.442662194165e-02 -1.175345747118e-17 -4.442662194165e-02 +2.168404344971e-19 +3.131179982700e-02 -8.113788880695e-02 +1.677746500133e-02 -8.113788880695e-02 +1.677746500133e-02 +3.297797971399e-01 -2.837795605204e-01 +3.303991500000e-01 -2.825594960000e-01 +1.238196941048e+00 +1.237114097829e+00 +1.414213562373e+00 +8.637536620604e-02 +8.637536620604e-02 -6.087719611407e-02 -2.015147914168e-01 -2.015147914168e-01 -2.039686690168e-01 +2.453877600016e-03 -5.045425731388e-02 -5.419808996646e-02 +1.228265811748e-01 +1.228265811748e-01 
PHASE_TRACE 63 6.2000000000e-01 1 2 +3.508871406078e-01 -2.363237260000e-01 -2.593701640000e-01 +4.146749267674e-01 -2.816737708174e-01 -1.064450964872e-18 -4.495141867318e-02 -1.064450964872e-18 -4.495141867318e-02 +5.692061405549e-19 +3.203279703707e-02 -8.197833520331e-02 +1.660469319115e-02 -8.197833520331e-02 +1.660469319115e-02 +3.326965915641e-01 -2.779876992623e-01 +3.333391120000e-01 -2.767108320000e-01 +1.234441637116e+00 +1.233344321985e+00 +1.414213562373e+00 +8.628112978975e-02 +8.628112978975e-02 -6.148473174514e-02 -2.045683233015e-01 -2.045683233015e-01 -2.073572000331e-01 +2.788876731546e-03 -5.297505209781e-02 -5.689819285594e-02 +1.223720365656e-01 +1.223720365656e-01 
PHASE_TRACE 64 6.3000000000e-01 1 2 +3.506826633417e-01 -2.329758690000e-01 -2.621079450000e-01 +4.183294743690e-01 -2.758660976397e-01 +0.000000000000e+00 -4.546690506911e-02 +0.000000000000e+00 -4.546690506911e-02 +9.215718466127e-19 +3.275299287941e-02 -8.280768966387e-02 +1.641570155615e-02 -8.280768966387e-02 +1.641570155615e-02 +3.355217847051e-01 -2.721643082732e-01 +3.361855170000e-01 -2.708296650000e-01 +1.230709843507e+00 +1.229596068681e+00 +1.414213562373e+00 +8.613461971293e-02 +8.613461971293e-02 -6.204879311315e-02 -2.075895454655e-01 -2.075895454655e-01 -2.107217626505e-01 +3.132217185012e-03 -5.555492415450e-02 -5.965690059478e-02 +1.218873895409e-01 +1.218873895409e-01 
