# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.700000     1.00000000e+00     0.00000000e+00     2.12278838e-01     7.87721162e-01    -2.93277427e-01    -2.02713803e-01     3.56517230e-01    -2.53679615e+00     1.11022302e-16     0.00000000e+00     2.17559900e-01    -2.17559900e-01     6.91207096e-02    -1.21018205e-01     1.39366705e-01    -1.05185300e+00
      0.710000     1.00000000e+00     0.00000000e+00     2.14461543e-01     7.85538457e-01    -2.92584854e-01    -2.03905961e-01     3.56628010e-01    -2.53294203e+00     0.00000000e+00     0.00000000e+00     2.19985425e-01    -2.19985425e-01     6.83811510e-02    -1.20080085e-01     1.38185414e-01    -1.05313330e+00
      0.720000     1.00000000e+00     0.00000000e+00     2.16668478e-01     7.83331522e-01    -2.91899718e-01    -2.05088788e-01     3.56744805e-01    -2.52912375e+00     0.00000000e+00     0.00000000e+00     2.22271780e-01    -2.22271780e-01     6.77675653e-02    -1.19235604e-01     1.37147993e-01    -1.05397400e+00
      0.730000     1.00000000e+00     0.00000000e+00     2.18898264e-01     7.81101736e-01    -2.91220763e-01    -2.06263204e-01     3.56866981e-01    -2.52533726e+00    -1.11022302e-16     0.00000000e+00     2.24409158e-01    -2.24409158e-01     6.72910627e-02    -1.18490272e-01     1.36264565e-01    -1.05431146e+00
      0.740000     1.00000000e+00     0.00000000e+00     2.21149424e-01     7.78850576e-01    -2.90546627e-01    -2.07430184e-01     3.56993870e-01    -2.52157822e+00     0.00000000e+00     0.00000000e+00     2.26402015e-01    -2.26402015e-01     6.69485637e-02    -1.17856327e-01     1.35544177e-01    -1.05419906e+00
      0.750000     1.00000000e+00     0.00000000e+00     2.23420527e-01     7.76579473e-01    -2.89875975e-01    -2.08590820e-01     3.57124924e-01    -2.51784202e+00     0.00000000e+00     0.00000000e+00     2.28267905e-01    -2.28267905e-01     6.67240610e-02    -1.17348351e-01     1.34991614e-01    -1.05378648e+00
      0.760000     1.00000000e+00     0.00000000e+00     2.25710316e-01     7.74289684e-01    -2.89207632e-01    -2.09746352e-01     3.57259830e-01    -2.51412397e+00     1.11022302e-16     0.00000000e+00     2.30033193e-01    -2.30033193e-01     6.65929421e-02    -1.16978242e-01     1.34605086e-01    -1.05327419e+00
      0.770000     1.00000000e+00     0.00000000e+00     2.28017796e-01     7.71982204e-01    -2.88540663e-01    -2.10898136e-01     3.57398571e-01    -2.51041952e+00     0.00000000e+00     0.00000000e+00     2.31726738e-01    -2.31726738e-01     6.65282664e-02    -1.16750800e-01     1.34375442e-01    -1.05285510e+00
      0.780000     1.00000000e+00     0.00000000e+00     2.30342256e-01     7.69657744e-01    -2.87874404e-01    -2.12047580e-01     3.57541394e-01    -2.50672444e+00     0.00000000e+00     0.00000000e+00     2.33373132e-01    -2.33373132e-01     6.65074323e-02    -1.16661086e-01     1.34287183e-01    -1.05265913e+00
      0.790000     1.00000000e+00     0.00000000e+00     2.32683231e-01     7.67316769e-01    -2.87208409e-01    -2.13196043e-01     3.57688723e-01    -2.50303500e+00     0.00000000e+00     0.00000000e+00     2.34987125e-01    -2.34987125e-01     6.65176101e-02    -1.16694247e-01     1.34321032e-01    -1.05271558e+00
      0.800000     1.00000000e+00     0.00000000e+00     2.35040398e-01     7.64959602e-01    -2.86542364e-01    -2.14344737e-01     3.57841016e-01    -2.49934805e+00     0.00000000e+00     0.00000000e+00     2.36570589e-01    -2.36570589e-01     6.65586447e-02    -1.16827880e-01     1.34457453e-01    -1.05294262e+00
      0.810000     1.00000000e+00     0.00000000e+00     2.37413457e-01     7.62586543e-01    -2.85875956e-01    -2.15494654e-01     3.57998615e-01    -2.49566095e+00     0.00000000e+00     0.00000000e+00     2.38112688e-01    -2.38112688e-01     6.66427748e-02    -1.17036378e-01     1.34680263e-01    -1.05316619e+00
